" tu","22"
" up","22"
"Mba","22"
"boh","22"
"gu’","22"
"i, ","22"
"ju ","22"
"o m","22"
"ra.","22"
"rã.","22"
"u, ","22"
"u’e","22"
"vyp","22"
"ypó","22"
"áka","22"
" Gu","21"
". O","21"
"Gua","21"
"aa ","21"
"aik","21"
"apy","21"
"e i","21"
"heg","21"
"hy ","21"
"nga","21"
"su ","21"
"tui","21"
"u p","21"
"uic","21"
"ve,","21"
"yty","21"
" or","20"
"Yby","20"
"ahy","20"
"e u","20"
"e y","20"
"e’i","20"
"ore","20"
"pe,","20"
"u G","20"
"upé","20"
"yry","20"
"ápe","20"
" Yv","19"
"Kar","19"
"a j","19"
"div","19"
"he’","19"
"i m","19"
"ndi","19"
"oĩ ","19"
"upy","19"
"vo ","19"
"y, ","19"
"’ag","19"
". K","18"
"amb","18"
"api","18"
"a’a","18"
"dah","18"
"gui","18"
"iti","18"
"kar","18"
"ka’","18"
"pit","18"
"pya","18"
"te.","18"
"tup","18"
"táv","18"
"ua,","18"
"ve.","18"
"’ai","18"
" Mb","17"
" tá","17"
", p","17"
"ahu","17"
"ang","17"
"ata","17"
"auk","17"
"ei ","17"
"i. ","17"
"ipy","17"
"jaj","17"
"nte","17"
"omo","17"
"py ","17"
"uña","17"
"vév","17"
"yah","17"
"ã, ","17"
" há","16"
" ru","16"
"Sy ","16"
"aru","16"
"hau","16"
"kuñ","16"
"py'","16"
"y r","16"
"y'a","16"
" Ka","15"
" am","15"
" mi","15"
" ñe","15"
"'ẽ ","15"
"bia","15"
"bo'","15"
"i p","15"
"o'e","15"
"rem","15"
"rum","15"
"tyv","15"
"umb","15"
"yvõ","15"
"’i:","15"
" Ha","14"
" iñ","14"
" oĩ","14"
" ra","14"
" va","14"
", t","14"
", y","14"
"Ko ","14"
"Oja","14"
"e n","14"
"e'i","14"
"ent","14"
"har","14"
"he'","14"
"iap","14"
"jer","14"
"jey","14"
"ndo","14"
"o j","14"
"o, ","14"
"opa","14"
"pai","14"
"pe:","14"
"uat","14"
"vy ","14"
"vyt","14"
"y. ","14"
"ã o","14"
"épe","14"
" Yb","13"
"Che","13"
"Hák","13"
"Tup","13"
"a ñ","13"
"bi’","13"
"e’ẽ","13"
"hov","13"
"ien","13"
"itã","13"
"i’u","13"
"kóv","13"
"mit","13"
"opo","13"
"ote","13"
"u a","13"
"uiv","13"
"upã","13"
"yha","13"
"ã. ","13"
"ãve","13"
"éve","13"
"ñe’","13"
"ĩ k","13"
"ĩ á","13"
" ai","12"
" la","12"
" my","12"
"ba ","12"
"boy","12"
"erp","12"
"eve","12"
"eî ","12"
"ha.","12"
"i i","12"
"ko'","12"
"ma ","12"
"mym","12"
"oip","12"
"ová","12"
"oña","12"
"pie","12"
"re.","12"
"rpi","12"
"teî","12"
"tã ","12"
"va.","12"
"vái","12"
"ymb","12"
"ã k","12"
"ña ","12"
"ñe'","12"
" añ","11"
". Y","11"
"a A","11"
"ago","11"
"dév","11"
"e g","11"
"e s","11"
"ei.","11"
"evẽ","11"
"gap","11"
"ha,","11"
"has","11"
"hẽ ","11"
"i r","11"
"i t","11"
"kot","11"
"lag","11"
"o t","11"
"ran","11"
"ri ","11"
"tev","11"
"vai","11"
"ĩ t","11"
"ẽ h","11"
"—Ch","11"
"’u ","11"
" Tu","10"
" os","10"
" se","10"
", j","10"
". Ñ","10"
"a M","10"
"ahẽ","10"
"aja","10"
"añe","10"
"e l","10"
"e ñ","10"
"eka","10"
"ere","10"
"hek","10"
"háp","10"
"i a","10"
"mbu","10"
"ndé","10"
"oru","10"
"peñ","10"
"pot","10"
"pã ","10"
"péi","10"
"rã,","10"
"ser","10"
"te,","10"
"u. ","10"
"uah","10"
"ura","10"
"võ ","10"
"yva","10"
"ái ","10"
"ã ñ","10"
"ãva","10"
"î á","10"
"ĩ a","10"
"ĩ p","10"
"—Ko","10"
" Há","9"
" —o","9"
"'i ","9"
", u","9"
"Ava","9"
"a v","9"
"aip","9"
"aku","9"
"amo","9"
"du'","9"
"ekó","9"
"epi","9"
"go ","9"
"hu ","9"
"hák","9"
"i j","9"
"ivé","9"
"juk","9"
"man","9"
"mby","9"
"o a","9"
"o o","9"
"o. ","9"
"pép","9"
"rei","9"
"rãi","9"
"ter","9"
"u k","9"
"u r","9"
"u ñ","9"
"uaá","9"
"y k","9"
"y t","9"
"y y","9"
"ñet","9"
"óvo","9"
"ĩ m","9"
"ĩ y","9"
" Oj","8"
" ij","8"
" oî","8"
" sy","8"
" y ","8"
"'u ","8"
"a Y","8"
"a g","8"
"a-p","8"
"ahe","8"
"ahé","8"
"asa","8"
"ate","8"
"be ","8"
"be’","8"
"eik","8"
"eté","8"
"ey ","8"
"e’u","8"
"g̃u","8"
"héi","8"
"i Y","8"
"i c","8"
"i ñ","8"
"iña","8"
"jai","8"
"ju,","8"
"kov","8"
"me ","8"
"oma","8"
"osẽ","8"
"oî ","8"
"poc","8"
"pur","8"
"rup","8"
"ten","8"
"uet","8"
"upi","8"
"yku","8"
"yma","8"
"ãit","8"
"ñam","8"
"óva","8"
"’ẽ ","8"
" Ko","7"
" ah","7"
" hé","7"
" jo","7"
"'a ","7"
", k","7"
", n","7"
". I","7"
". —","7"
"Pyh","7"
"ag̃","7"
"ana","7"
"asy","7"
"aáv","7"
"be,","7"
"e c","7"
"eja","7"
"eju","7"
"ero","7"
"ga ","7"
"hér","7"
"i k","7"
"i n","7"
"o u","7"
"ome","7"
"opu","7"
"ora","7"
"ota","7"
"ové","7"
"oyr","7"
"piv","7"
"rav","7"
"re,","7"
"ret","7"
"ry ","7"
"sa ","7"
"sy ","7"
"tyk","7"
"u i","7"
"ua.","7"
"uap","7"
"uy-","7"
"vat","7"
"y p","7"
"y-p","7"
"yru","7"
"yta","7"
"ñak","7"
"ĩ j","7"
"ẽ p","7"
"—Ña","7"
" Py","6"
" vo","6"
"'e.","6"
"'i:","6"
": o","6"
"Oñe","6"
"Upe","6"
"a? ","6"
"aje","6"
"aty","6"
"boa","6"
"bue","6"
"eha","6"
"ejá","6"
"evy","6"
"eñe","6"
"ha’","6"
"he,","6"
"hu,","6"
"i P","6"
"iñe","6"
"jeh","6"
"jev","6"
"jok","6"
"jy ","6"
"jár","6"
"kun","6"
"kur","6"
"moh","6"
"moĩ","6"
"mun","6"
"o c","6"
"o'ã","6"
"och","6"
"oko","6"
"ond","6"
"opy","6"
"oño","6"
"puk","6"
"pyh","6"
"ro ","6"
"ryv","6"
"sy.","6"
"ty,","6"
"tép","6"
"u j","6"
"u m","6"
"u'a","6"
"uku","6"
"uri","6"
"va,","6"
"vo,","6"
"y M","6"
"y g","6"
"ávo","6"
"î h","6"
"ẽ i","6"
"—Ka","6"
" co","5"
"'ã ","5"
", a","5"
", m","5"
", Ñ","5"
". A","5"
". T","5"
"Nde","5"
"Sy.","5"
"a s","5"
"aka","5"
"be'","5"
"com","5"
"dad","5"
"dai","5"
"dej","5"
"doj","5"
"e'u","5"
"e: ","5"
"eic","5"
"eli","5"
"epa","5"
"epo","5"
"era","5"
"gro","5"
"hak","5"
"hav","5"
"ia ","5"
"ida","5"
"igr","5"
"imb","5"
"ime","5"
"iro","5"
"iva","5"
"jej","5"
"kõi","5"
"lig","5"
"me'","5"
"mi,","5"
"nid","5"
"num","5"
"o y","5"
"o'á","5"
"oka","5"
"omu","5"
"ovi","5"
"pel","5"
"pi.","5"
"pir","5"
"po.","5"
"pév","5"
"rep","5"
"rov","5"
"ry.","5"
"rãh","5"
"su.","5"
"sẽ ","5"
"ti.","5"
"u c","5"
"u n","5"
"u t","5"
"u u","5"
"uni","5"
"unu","5"
"uái","5"
"va-","5"
"via","5"
"vẽ ","5"
"y i","5"
"y m","5"
"yté","5"
"yve","5"
"áic","5"
"ã m","5"
"ã t","5"
"ã v","5"
"ãha","5"
"épa","5"
"ñai","5"
"ĩ h","5"
"̃uá","5"
"ẽ y","5"
"ẽ'ỹ","5"
"—Nd","5"
"—op","5"
"’e,","5"
"’i ","5"
" Ik","4"
" Nd","4"
" Oh","4"
" ag","4"
" go","4"
" hi","4"
" pu","4"
" ym","4"
" áp","4"
"'áp","4"
"'ãn","4"
"'év","4"
", A","4"
". N","4"
". U","4"
"? —","4"
"Ika","4"
"Ka'","4"
"Ko'","4"
"Upé","4"
"Yvy","4"
"a T","4"
"a Ñ","4"
"a á","4"
"ai,","4"
"ajo","4"
"ajy","4"
"ama","4"
"apý","4"
"atú","4"
"ayh","4"
"bar","4"
"bi'","4"
"bip","4"
"chy","4"
"chá","4"
"da ","4"
"der","4"
"doh","4"
"eny","4"
"eri","4"
"ey.","4"
"eña","4"
"eĩh","4"
"got","4"
"guã","4"
"hay","4"
"his","4"
"hã,","4"
"i Ñ","4"
"ia:","4"
"ikó","4"
"ipi","4"
"ist","4"
"jav","4"
"joj","4"
"mo ","4"
"moa","4"
"na.","4"
"ndy","4"
"nyh","4"
"o r","4"
"o v","4"
"oam","4"
"oco","4"
"okõ","4"
"ori","4"
"ose","4"
"oyv","4"
"pýi","4"
"raj","4"
"ras","4"
"rej","4"
"ria","4"
"rir","4"
"sto","4"
"séi","4"
"ta.","4"
"tor","4"
"tue","4"
"tyo","4"
"u Ñ","4"
"uav","4"
"ue.","4"
"und","4"
"ve'","4"
"ve:","4"
"y c","4"
"y n","4"
"yhẽ","4"
"ái:","4"
"ári","4"
"ã c","4"
"ãng","4"
"ére","4"
"ñei","4"
"õ o","4"
"õih","4"
"ýi ","4"
"ĩ ñ","4"
"ĩha","4"
"—Ar","4"
"—Ha","4"
"—oñ","4"
"—¿M","4"
"’a ","4"
"’e.","4"
"’u,","4"
"’ẽ:","4"
" Om","3"
" Oñ","3"
" aj","3"
" im","3"
" mo","3"
" ne","3"
" no","3"
" ou","3"
" pl","3"
" ri","3"
" —A","3"
"'ép","3"
"'ẽm","3"
", K","3"
", T","3"
", Y","3"
", i","3"
". M","3"
": y","3"
"Jag","3"
"Kat","3"
"Nda","3"
"Ohe","3"
"Oĩ ","3"
"Sy,","3"
"a'ã","3"
"a: ","3"
"alo","3"
"apó","3"
"ará","3"
"arã","3"
"arõ","3"
"asá","3"
"avo","3"
"aym","3"
"aña","3"
"aĩ ","3"
"biu","3"
"bop","3"
"bué","3"
"chĩ","3"
"dus","3"
"e á","3"
"ejy","3"
"eru","3"
"erã","3"
"hej","3"
"hev","3"
"hu.","3"
"hã.","3"
"i'u","3"
"i-p","3"
"iet","3"
"iha","3"
"ije","3"
"ire","3"
"ja ","3"
"ju.","3"
"kue","3"
"kui","3"
"lan","3"
"lor","3"
"mar","3"
"mañ","3"
"me.","3"
"mic","3"
"na,","3"
"nge","3"
"oat","3"
"oga","3"
"oim","3"
"oju","3"
"oso","3"
"otĩ","3"
"ou ","3"
"ova","3"
"ove","3"
"pa?","3"
"pi,","3"
"pla","3"
"rev","3"
"ri,","3"
"roh","3"
"ros","3"
"run","3"
"rur","3"
"sáv","3"
"tav","3"
"taĩ","3"
"ti,","3"
"ti-","3"
"té ","3"
"téh","3"
"u Y","3"
"u y","3"
"uej","3"
"uer","3"
"uie","3"
"uim","3"
"uká","3"
"ure","3"
"usé","3"
"uy,","3"
"uy.","3"
"uym","3"
"uã ","3"
"val","3"
"vov","3"
"vy.","3"
"yhu","3"
"yme","3"
"¿Mb","3"
"Ára","3"
"ã r","3"
"ã-p","3"
"ãi ","3"
"éha","3"
"éiv","3"
"ñar","3"
"ñat","3"
"ñeh","3"
"ño ","3"
"ñon","3"
"õ h","3"
"õ, ","3"
"úi ","3"
"̃ua","3"
"ẽ a","3"
"ẽ j","3"
"ẽ k","3"
"ẽvo","3"
"ỹva","3"
"—Ja","3"
"—Up","3"
"’a.","3"
"’ei","3"
"’ev","3"
"’u.","3"
"’u:","3"
" Av","2"
" He","2"
" Ja","2"
" Oĩ","2"
" Te","2"
" Um","2"
" Up","2"
" Y ","2"
" a ","2"
" ap","2"
" ar","2"
" eh","2"
" ky","2"
" me","2"
" ni","2"
" ya","2"
" —h","2"
"""Tu","2"
"'av","2"
"'e,","2"
"'eh","2"
"'ei","2"
"'ev","2"
"'eñ","2"
"'ér","2"
"'ẽ'","2"
"'ẽ.","2"
"'ẽ:","2"
"'ỹ ","2"
"'ỹv","2"
", s","2"
", ñ","2"
". J","2"
".""*","2"
"Aju","2"
"Ehe","2"
"Ha’","2"
"Het","2"
"May","2"
"Mok","2"
"Oha","2"
"Oma","2"
"Ore","2"
"Pah","2"
"Poc","2"
"Poh","2"
"Rej","2"
"Ser","2"
"Tap","2"
"Tek","2"
"Táv","2"
"Umi","2"
"Y k","2"
"a K","2"
"a e","2"
"a l","2"
"a —","2"
"aah","2"
"ad ","2"
"ad-","2"
"aer","2"
"ai.","2"
"ako","2"
"akã","2"
"al ","2"
"an ","2"
"ane","2"
"asé","2"
"asý","2"
"atã","2"
"ayv","2"
"aái","2"
"aéi","2"
"bog","2"
"bok","2"
"bos","2"
"bya","2"
"ché","2"
"chý","2"
"co ","2"
"co,","2"
"d-p","2"
"do ","2"
"doi","2"
"dy ","2"
"dyh","2"
"e —","2"
"e-p","2"
"ee ","2"
"eho","2"
"el ","2"
"ens","2"
"eom","2"
"er ","2"
"eré","2"
"etá","2"
"eva","2"
"ey,","2"
"eño","2"
"eĩv","2"
"gat","2"
"get","2"
"go,","2"
"guj","2"
"guí","2"
"hai","2"
"he:","2"
"hor","2"
"huv","2"
"hy.","2"
"hán","2"
"háv","2"
"hév","2"
"hóv","2"
"hĩ.","2"
"hẽv","2"
"i A","2"
"ija","2"
"ijy","2"
"ipe","2"
"ipu","2"
"ipó","2"
"iu ","2"
"jay","2"
"ju:","2"
"jyv","2"
"kaé","2"
"ke ","2"
"ku.","2"
"kuv","2"
"mai","2"
"men","2"
"mop","2"
"mye","2"
"n o","2"
"nat","2"
"ne ","2"
"nik","2"
"noñ","2"
"nsa","2"
"o i","2"
"o n","2"
"o á","2"
"o'a","2"
"o'ẽ","2"
"o? ","2"
"ohá","2"
"ohó","2"
"oi ","2"
"omy","2"
"opr","2"
"or.","2"
"ory","2"
"osa","2"
"par","2"
"pe'","2"
"pi ","2"
"po,","2"
"pok","2"
"pos","2"
"pre","2"
"pã-","2"
"ra?","2"
"rak","2"
"ral","2"
"rat","2"
"rer","2"
"ri.","2"
"ry:","2"
"rá ","2"
"ráv","2"
"rãm","2"
"rér","2"
"saj","2"
"sak","2"
"se ","2"
"seg","2"
"so ","2"
"su,","2"
"sy,","2"
"sýt","2"
"ta,","2"
"tag","2"
"tat","2"
"tuh","2"
"tur","2"
"tá ","2"
"tã,","2"
"tév","2"
"túi","2"
"túv","2"
"tĩ ","2"
"u'á","2"
"u'ã","2"
"uha","2"
"uje","2"
"uve","2"
"uvy","2"
"uãi","2"
"uév","2"
"uí ","2"
"va?","2"
"vae","2"
"var","2"
"vo.","2"
"voi","2"
"võ,","2"
"võ.","2"
"vẽ'","2"
"vẽh","2"
"y j","2"
"y á","2"
"yag","2"
"yen","2"
"yet","2"
"yhy","2"
"yo.","2"
"yvu","2"
"yvé","2"
"á o","2"
"áiv","2"
"ánt","2"
"áta","2"
"ã a","2"
"ã i","2"
"ã y","2"
"ãgu","2"
"ãic","2"
"ãku","2"
"í o","2"
"íva","2"
"î j","2"
"ñeo","2"
"ñom","2"
"óri","2"
"õ u","2"
"úva","2"
"úvo","2"
"ýta","2"
"ĩ g","2"
"ĩ o","2"
"ĩva","2"
"ĩve","2"
"ẽ m","2"
"ẽhá","2"
"ẽme","2"
"—Aj","2"
"—Eh","2"
"—Há","2"
"—Oj","2"
"—Or","2"
"—Se","2"
"—Yv","2"
"—he","2"
" ""Ñ","1"
" Am","1"
" Ca","1"
" Ch","1"
" Ic","1"
" Ij","1"
" Im","1"
" Ku","1"
" Kó","1"
" Ma","1"
" Mo","1"
" Op","1"
" Po","1"
" RA","1"
" Re","1"
" Ru","1"
" Ta","1"
" Tá","1"
" Vi","1"
" YV","1"
" Ya","1"
" Yg","1"
" ao","1"
" at","1"
" de","1"
" el","1"
" em","1"
" es","1"
" g̃","1"
" is","1"
" ki","1"
" kó","1"
" lu","1"
" ma","1"
" mu","1"
" na","1"
" oe","1"
" ot","1"
" pr","1"
" ro","1"
" ry","1"
" so","1"
" yg","1"
" ¿M","1"
" —K","1"
" —N","1"
" —R","1"
" —Ñ","1"
"! —","1"
"""Ch","1"
"""Ka","1"
"""Ña","1"
"# Y","1"
"'ai","1"
"'as","1"
"'au","1"
"'e:","1"
"'e;","1"
"'es","1"
"'o.","1"
"'u,","1"
"'á ","1"
"'át","1"
"'áv","1"
"'ãi","1"
"'ãk","1"
"'ív","1"
"'ẽk","1"
"'ỹ,","1"
"'ỹh","1"
"'ỹr","1"
"*""C","1"
"*""T","1"
"*El","1"
", c","1"
", e","1"
", g","1"
", á","1"
"-ag","1"
". C","1"
": ""","1"
": k","1"
"; ñ","1"
"? A","1"
"? R","1"
"? ¿","1"
"? Ñ","1"
"APÉ","1"
"Agu","1"
"Ahe","1"
"Aip","1"
"Ama","1"
"Apu","1"
"Añe","1"
"Cam","1"
"El ","1"
"Emo","1"
"He'","1"
"He’","1"
"Ich","1"
"Ijy","1"
"Ima","1"
"Iru","1"
"Jah","1"
"Jas","1"
"Ko’","1"
"Kuñ","1"
"Kóv","1"
"Mbo","1"
"Mit","1"
"Moõ","1"
"Máv","1"
"Ndé","1"
"Oho","1"
"Ohó","1"
"Oik","1"
"Oju","1"
"Omb","1"
"Opa","1"
"Opy","1"
"Oúv","1"
"Pak","1"
"Par","1"
"Pat","1"
"Peh","1"
"Poa","1"
"Pok","1"
"Pop","1"
"Por","1"
"Pot","1"
"RAP","1"
"Roh","1"
"Ru,","1"
"TU ","1"
"U R","1"
"VYT","1"
"Vie","1"
"YTU","1"
"YVY","1"
"Yag","1"
"Ygu","1"
"Yma","1"
"a'u","1"
"a'ỹ","1"
"a-a","1"
"a.""","1"
"aa,","1"
"aa.","1"
"ade","1"
"agi","1"
"aim","1"
"aiñ","1"
"ajú","1"
"akõ","1"
"an.","1"
"ant","1"
"aní","1"
"ao ","1"
"apé","1"
"aré","1"
"ati","1"
"atá","1"
"aív","1"
"año","1"
"añu","1"
"añó","1"
"a’i","1"
"a’ã","1"
"a’ỹ","1"
"bov","1"
"bo’","1"
"bre","1"
"bur","1"
"by ","1"
"by.","1"
"byr","1"
"cue","1"
"d a","1"
"d k","1"
"da,","1"
"da-","1"
"daj","1"
"de,","1"
"de.","1"
"del","1"
"dop","1"
"du.","1"
"du:","1"
"du’","1"
"dáp","1"
"dúi","1"
"dýi","1"
"e A","1"
"e K","1"
"e T","1"
"e Y","1"
"e v","1"
"e Ñ","1"
"e'í","1"
"e'ỹ","1"
"e.""","1"
"e; ","1"
"ean","1"
"ehu","1"
"eip","1"
"ejo","1"
"ela","1"
"ema","1"
"eme","1"
"emi","1"
"ena","1"
"eno","1"
"esc","1"
"esp","1"
"esy","1"
"etã","1"
"eĩ,","1"
"eĩ-","1"
"eĩc","1"
"eẽm","1"
"e’ê","1"
"ga'","1"
"gag","1"
"ge ","1"
"giã","1"
"ha-","1"
"ha:","1"
"han","1"
"hat","1"
"heh","1"
"hu:","1"
"hug","1"
"hy!","1"
"hye","1"
"hyj","1"
"hái","1"
"hár","1"
"háu","1"
"hã-","1"
"hó ","1"
"húi","1"
"hýe","1"
"hýv","1"
"hĩv","1"
"hẽr","1"
"i T","1"
"i u","1"
"i v","1"
"i á","1"
"i —","1"
"i'a","1"
"iah","1"
"ias","1"
"ihá","1"
"ijo","1"
"ike","1"
"ima","1"
"ing","1"
"ino","1"
"iri","1"
"irĩ","1"
"isy","1"
"ité","1"
"itỹ","1"
"iu,","1"
"iãi","1"
"iño","1"
"ja,","1"
"jah","1"
"jas","1"
"je ","1"
"je:","1"
"jop","1"
"juh","1"
"jun","1"
"jyk","1"
"jyp","1"
"júv","1"
"ka:","1"
"ka?","1"
"kaj","1"
"kir","1"
"kok","1"
"kom","1"
"kop","1"
"kuk","1"
"kuã","1"
"kyh","1"
"kyr","1"
"kái","1"
"kát","1"
"káv","1"
"kã ","1"
"kãp","1"
"kót","1"
"l C","1"
"l V","1"
"l k","1"
"l p","1"
"l r","1"
"la ","1"
"la-","1"
"lun","1"
"ma,","1"
"ma.","1"
"may","1"
"mee","1"
"mer","1"
"me’","1"
"mi.","1"
"mik","1"
"min","1"
"moi","1"
"mok","1"
"mor","1"
"mot","1"
"moî","1"
"moñ","1"
"n. ","1"
"na""","1"
"na:","1"
"ndá","1"
"ndú","1"
"ndý","1"
"nem","1"
"nen","1"
"nep","1"
"neĩ","1"
"no ","1"
"non","1"
"nop","1"
"nta","1"
"nto","1"
"nã ","1"
"ní ","1"
"o A","1"
"o Y","1"
"o d","1"
"o g","1"
"o'i","1"
"oap","1"
"obr","1"
"ode","1"
"oem","1"
"ohu","1"
"oin","1"
"oit","1"
"one","1"
"opi","1"
"or ","1"
"orá","1"
"otr","1"
"ovy","1"
"oyk","1"
"oîh","1"
"oõp","1"
"oĩv","1"
"o’e","1"
"o’y","1"
"o’á","1"
"pav","1"
"pañ","1"
"peh","1"
"pei","1"
"pej","1"
"per","1"
"pev","1"
"peẽ","1"
"po?","1"
"pod","1"
"pom","1"
"pov","1"
"pri","1"
"pu'","1"
"py,","1"
"py.","1"
"pye","1"
"pã,","1"
"pé ","1"
"póm","1"
"póv","1"
"r a","1"
"r h","1"
"r j","1"
"r. ","1"
"rag","1"
"re'","1"
"reg","1"
"ren","1"
"res","1"
"rim","1"
"ro’","1"
"ru.","1"
"rus","1"
"ruv","1"
"ry,","1"
"rya","1"
"ryh","1"
"rá,","1"
"rã:","1"
"rãe","1"
"rãg","1"
"rãt","1"
"rét","1"
"rõ ","1"
"rõ,","1"
"rõ:","1"
"rĩ ","1"
"sar","1"
"scu","1"
"so,","1"
"sob","1"
"spe","1"
"su-","1"
"sy'","1"
"syr","1"
"sév","1"
"sẽ'","1"
"sẽm","1"
"sẽv","1"
"ta-","1"
"tas","1"
"te-","1"
"te:","1"
"te?","1"
"tee","1"
"tia","1"
"to*","1"
"tra","1"
"tuj","1"
"tãk","1"
"tãr","1"
"tĩv","1"
"tỹ.","1"
"u e","1"
"u-p","1"
"ua""","1"
"ua'","1"
"ua’","1"
"ue,","1"
"ue-","1"
"uel","1"
"uen","1"
"uev","1"
"ugu","1"
"uhí","1"
"ui,","1"
"ui.","1"
"uja","1"
"una","1"
"unt","1"
"unã","1"
"uru","1"
"usu","1"
"uvi","1"
"uy?","1"
"uyr","1"
"uãg","1"
"uém","1"
"u’a","1"
"va:","1"
"vak","1"
"vap","1"
"vav","1"
"vaí","1"
"ve?","1"
"vep","1"
"vev","1"
"vic","1"
"vu ","1"
"vu:","1"
"vy,","1"
"vym","1"
"vé ","1"
"võt","1"
"vẽt","1"
"vẽv","1"
"y G","1"
"y a","1"
"y Ñ","1"
"y —","1"
"y! ","1"
"y'o","1"
"y.""","1"
"y: ","1"
"ya'","1"
"yak","1"
"yas","1"
"yat","1"
"ygu","1"
"yhá","1"
"yhí","1"
"yhú","1"
"yje","1"
"yke","1"
"yo,","1"
"yo?","1"
"ypy","1"
"yre","1"
"yrá","1"
"¡Yv","1"
"¿Mo","1"
"¿Má","1"
"¿Pe","1"
"Ñai","1"
"Ñam","1"
"á k","1"
"á m","1"
"á t","1"
"á, ","1"
"áuk","1"
"ã R","1"
"ã S","1"
"ã Y","1"
"ã e","1"
"ã p","1"
"ã: ","1"
"ãeĩ","1"
"ãma","1"
"ãme","1"
"ãpu","1"
"ãru","1"
"ãta","1"
"ãvo","1"
"é i","1"
"é n","1"
"é o","1"
"é p","1"
"é t","1"
"éi.","1"
"éma","1"
"éta","1"
"évo","1"
"ê p","1"
"í k","1"
"î p","1"
"î y","1"
"îha","1"
"ñah","1"
"ñap","1"
"ñañ","1"
"ñea","1"
"ñej","1"
"ñoi","1"
"ñot","1"
"ñuã","1"
"ñón","1"
"ó h","1"
